208;INSTITUT POLYVALENT BILINGUE TCHEUTCHOUA;5JL2WFD111230118;Etablissement;1;1;1er et 2nd Cycles;6;RAS;672869842;BITOTOL, 1237 BAFOUSSAM;1;BITOTOL;1237 BAFOUSSAM;RURALE
208;INSTITUT SACRE CHARLEMAGNE;5JL2WFD110075109;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699024574;NKOLO 1, 14314 YAOUNDE;1;NKOLO 1;14314 YAOUNDE;URBAINE
208;COLLEGE FRANTZ FANON LE MAJESTIEUX;5JL2WFD111118115;Etablissement;1;1;1er et 2nd Cycles;2;RAS;;, ;1;;;RURALE
208;L'INSTITUT PETOU  II;5JL2TEFD111183118;Etablissement;1;1;1er et 2nd Cycles;2;RAS;677565731;, 7143 YAOUNDE;1;;7143 YAOUNDE;RURALE
211;COLLEGE BILINGUE LES ANGES;5JH2WFD111239112;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699286967;AWAE , 12011 YAOUNDE;1;AWAE ;12011 YAOUNDE;\N
213;COLLEGE PRIVE CATHOLIQUE D'ENSEIGNEMENT GENERAL ET TECHNIQUE BILINGUE SAINT JEAN L'EVANGELISTE DE NKOL-AVOLO;5JJ2WFD111343121;Etablissement;2;1;1er et 2nd Cycles;6;RAS;222209877;NKOL-AVOLO, 207 YAOUNDE;1;NKOL-AVOLO;207 YAOUNDE;URBAINE
214;COMPLEXE SCOLAIRE AKOA;5JK2WBD101177100;Etablissement;1;3;1er Cycle;6;RAS;677515009;ESSAZIK, 13029 YAOUNDE;1;ESSAZIK;13029 YAOUNDE;\N
214;FONDATION REVELATION SAINTE THERESE;5JK2TEAD101387119;Etablissement;1;2;1er Cycle;2;RAS;677724458;NKONGOA, 13227 YAOUNDE;1;NKONGOA;13227 YAOUNDE;RURALE
214;COLLEGE PANAFRICAIN DE L'EXCELLENCE;5JK2TEFD101155117;Etablissement;1;1;1er Cycle;2;RAS;690655030;NKOZOA, 4447 YAOUNDE;1;NKOZOA;4447 YAOUNDE;\N
214;COMPLEXE SCOLAIRE BILINGUE SAINT GERMAIN ;5JK2WBD111250114;Etablissement;1;3;1er et 2nd Cycles;6;RAS;651995067;NKOULOU, 12671 YAOUNDE;1;NKOULOU;12671 YAOUNDE;\N
214;COLLEGE PRIVE LAIC SAINT MICHEL ARCHANGE;5JK2WFD110050109;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699989750;MINKAN, 10017 YAOUNDE;1;MINKAN;10017 YAOUNDE;\N
214;INSTITUT FRANCOIS KANKEU;5JK2WFD111406123;Etablissement;1;1;1er et 2nd Cycles;6;RAS;670565731;NKOLNDA, ;1;NKOLNDA;;\N
214;LIGHT WORLD ANGLO-SAXON BOARDING COLLEGE;5JK2TEAD111341121;Etablissement;1;2;1er et 2nd Cycles;2;RAS;675353924;NKOLNGOCK, 78 MFOU;1;NKOLNGOCK;78 MFOU;RURALE
214;COMPLEXE SCOLAIRE BILINGUE DADJO;5JK2TEBD111403123;Etablissement;1;3;1er et 2nd Cycles;2;RAS;675264939;NKOLDA 1, ;1;NKOLDA 1;;\N
214;COLLEGE PRIVE CATHOLIQUE D'ENSEIGNEMENT TECHNIQUE INDUSTRIEL FEMININ MARIA GORETTI;5JK2TEFD110028070;Etablissement;2;1;1er et 2nd Cycles;2;RAS;;NKILZOK, 1152 YAOUNDE;1;NKILZOK;1152 YAOUNDE;\N
214;COLLEGE  D'ENSEIGNEMENT  TECHNIQUE  ADOLPH  KOLPING (COPAK);5JK2TEFD110017110;Etablissement;1;1;1er et 2nd Cycles;2;RAS;674200281;NKOL EBANA, 33853 YAOUNDE;1;NKOL EBANA;33853 YAOUNDE;\N
214;COLLEGE D'ENSEIGNEMENT GENERAL ET PROFESSIONNEL (CEGEP) STE FOI;5JK2TEFD111182117;Etablissement;1;1;1er et 2nd Cycles;2;RAS;699911908;ODZA  1, 4740  YAOUNDE;1;ODZA  1;4740  YAOUNDE;\N
215;CHRIST THE KING ANGLO-SAXON BOARDING COLLEGE;5JM2WBD111270115;Etablissement;1;3;1er et 2nd Cycles;6;RAS;675501832;NKOULOU, 35129 YAOUNDE;1;NKOULOU;35129 YAOUNDE;RURALE
215;COLLEGE BILINGUE LES CITOYENS;5JM2WBD111337114;Etablissement;1;3;1er et 2nd Cycles;6;RAS;677636030;NKOZOA, 6316 BAFOUSSAM;1;NKOZOA;6316 BAFOUSSAM;\N
215;COLLEGE POLYVALENT BILINGUE LES JALIOS;5JM2WBD111397122;Etablissement;1;3;1er et 2nd Cycles;6;RAS;651057629;NKOZOA, ;1;NKOZOA;;URBAINE
215;INSTITUT  POLYVALENT PRIVE WAGUE;5JM2WBD111319113;Etablissement;1;3;1er et 2nd Cycles;6;RAS;699800381;NKOL FOULOU III, 5062 YAOUNDE;1;NKOL FOULOU III;5062 YAOUNDE;RURALE
215;INSTITUT POLYVALENT BILINGUE VIVA-EDUCATION;5JM2WBD111345121;Etablissement;1;3;1er et 2nd Cycles;6;RAS;677608088;ESSESSALAKOK, 4880 YAOUNDE;1;ESSESSALAKOK;4880 YAOUNDE;RURALE
215;COLLEGE MARCUS GARVEY;5JM2WFD111389122;Etablissement;1;1;1er et 2nd Cycles;6;RAS;675387103;MBANSAN II, ;1;MBANSAN II;;\N
215;COLLEGE PRIVE POLYVALENT DE TSINGA VILLAGE (CPP);5JM2WFD111176114;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699913046;NSAN TSINGA VILLAGE, 4832 NLONGKAK YAOUNDE;1;NSAN TSINGA VILLAGE;4832 NLONGKAK YAOUNDE;RURALE
215;COLLEGE BILINGUE D'ENSEIGNEMENT TECHNIQUE INDUSTRIEL ET COMMERCIAL GOLDEN INSTITUTE II;5JM2TEBD111444123;Etablissement;1;3;1er et 2nd Cycles;2;RAS;699919849;NTUISSONG, ;1;NTUISSONG;;\N
215;COLLEGE D'ENSEIGNEMENT TECHNIQUE CHRIST ROI D'EBANG;5JM2TEFD111318121;Etablissement;1;1;1er et 2nd Cycles;2;RAS;699862163;EBANG 1, 986 EBANG 1;1;EBANG 1;986 EBANG 1;\N
215;INSTITUT POLYTECHNIQUE TCHOKO;5JM2TEFD111266119;Etablissement;1;1;1er et 2nd Cycles;2;RAS;677988218;KOLFOULOU, 20027 YAOUNDE;1;KOLFOULOU;20027 YAOUNDE;RURALE
215;INSTITUT POLYVALENT BILINGUE LA SOPHIA;5JM2TEFD111315116;Etablissement;1;1;1er et 2nd Cycles;2;RAS;699931374;NKOLFOULOU II, 33038 YAOUNDE;1;NKOLFOULOU II;33038 YAOUNDE;RURALE
216;COLLEGE STOLL;5KC2WFD010051065;Etablissement;2;1;2nd Cycle;6;RAS;697106411;MISSION CATHOLIQUE, 48 AKONO;1;MISSION CATHOLIQUE;48 AKONO;\N
218;COLLEGE PRIVE LAIC CHEDOM LA REUSSITE;5KH2TEFD100913114;Etablissement;1;1;1er Cycle;2;RAS;677010849;ELOUMDEN 1, CELCOM MINADER;1;ELOUMDEN 1;CELCOM MINADER;URBAINE
218;CBC LIGHT WORLD MISSION ANGLO-SAXON BOARDING COLLEGE;5KH2WAD111398121;Etablissement;1;2;1er et 2nd Cycles;6;RAS;651048469;MEFOU-ASSI, 8892 YAOUNDE;1;MEFOU-ASSI;8892 YAOUNDE;\N
218;COLLEGE POLYVALENT BILINGUE M.C.D D'ELOUMDEN II;5KH2WFD111276119;Etablissement;1;1;1er et 2nd Cycles;6;RAS;677545576;ELIG ESSOMBALLA, 3011 YAOUNDE;1;ELIG ESSOMBALLA;3011 YAOUNDE;URBAINE
218;COMPLEXE SCOLAIRE BILINGUE SAINTE ANNE (COSBISA);5KH2TEFD111368122;Etablissement;1;1;1er et 2nd Cycles;2;RAS;699398511;NKOLSO-MBADOUMOU, ;1;NKOLSO-MBADOUMOU;;\N
221;CAMEROON COLLEGE OF COMMERCE HIGH SCHOOL;6JE2WAD100299101;Etablissement;1;2;1er Cycle;6;RAS;77733921;FIANGO, 156 KUMBA;1;FIANGO;156 KUMBA;URBAINE
221;AGES COMPREHENSIVE BILINGUAL HIGH SCHOOL;6JE2WAD110300090;Etablissement;1;2;1er et 2nd Cycles;6;RAS;679011083;FIANGO GAR, 495 KUMBA;1;FIANGO GAR;495 KUMBA;RURALE
221;MODERN TECHNICAL COMMERCIAL  COLLEGE;6JE2WAD110257094;Etablissement;1;2;1er et 2nd Cycles;6;RAS;77629686;KOMBONE, 14 KUMBA;1;KOMBONE;14 KUMBA;\N
221;MARTIN LUTHER KING ACADEMY;6JE2WBD111236110;Etablissement;1;3;1er et 2nd Cycles;6;RAS;675694684;ALASLA STREET KUMBA, 50 KUMBA;1;ALASLA STREET KUMBA;50 KUMBA;\N
225;SAINT GABRIEL 'S COLLEGE;3IC2WAD010211109;Etablissement;2;2;2nd Cycle;6;RAS;;BAFMENG, 82 BAMENDA;1;BAFMENG;82 BAMENDA;\N
229;COLLEGE BILINGUE INTELLEXI;4JC2WBD100220078;Etablissement;1;3;1er Cycle;6;RAS;233451192;TCHOUALE, 77 DSCHANG;1;TCHOUALE;77 DSCHANG;RURALE
229;INSTITUT MODERNE LES SURDOUES (IMOS);4JC2WFD100268107;Etablissement;1;1;1er Cycle;6;RAS;670167914;LOUNG, 98 DSCHANG;1;LOUNG;98 DSCHANG;RURALE
229;COLLEGE TECHNIQUE SAINTE LOUISE DE MARILLAC;4JC2TEFD100278106;Etablissement;2;1;1er Cycle;2;RAS;233451872;SITEU-FOTO, 11 DSCHANG;1;SITEU-FOTO;11 DSCHANG;\N
229; COLLEGE DE LA RENAISSANCE ;4JC2WFD110225071;Etablissement;1;1;1er et 2nd Cycles;6;RAS;677649743;MINGOU FOREKE DSCHANG, 449 DSCHANG;1;MINGOU FOREKE DSCHANG;449 DSCHANG;\N
229;COLLEGE ALBERT CAMUS;4JC2WFD110219079;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699817153;FOTO, 103 DSCHANG;1;FOTO;103 DSCHANG;RURALE
229;COLLEGE PRIVE POLYVALENT LA REFORME (IPPR);4JC2WFD110289091;Etablissement;1;1;1er et 2nd Cycles;6;RAS;674266869;FOTO KELENG, 213 DSCHANG;1;FOTO KELENG;213 DSCHANG;RURALE
229;MENOUA ESPOIR COLLEGE DSCHANG;4JC2TEFD110258081;Etablissement;1;1;1er et 2nd Cycles;2;RAS;233451042;FOTO, 224 DSCHANG;1;FOTO;224 DSCHANG;RURALE
229;COLLE GE PRIVE LAIC INTERDEPARTEMENTAL DE FONGO-TONGO (COPLIFO);4JC2WFD010218076;Etablissement;1;1;2nd Cycle;6;RAS;675304660;NETEU, 474 DSCHANG;1;NETEU;474 DSCHANG;\N
232;COLLEGE POLYVALENT SAINT LAURENT DE BAFOU;4JI2WFD111296064;Etablissement;2;1;1er et 2nd Cycles;6;RAS;699003139;BAFOU, 263 BAFOUSSAM;1;BAFOU;263 BAFOUSSAM;URBAINE
232;COLLEGE EVANGELIQUE DE BALEVENG;4JI2WFD111279089;Etablissement;4;1;1er et 2nd Cycles;6;RAS;699747843;BALEVENG, 332 DSCHANG;1;BALEVENG;332 DSCHANG;\N
232;COLLEGE PRIVE LAIC LA PERSEVERANCE;4JI2WFD010251088;Etablissement;1;1;2nd Cycle;6;RAS;699280186;TSENDJIO, 352 DSCHANG;1;TSENDJIO;352 DSCHANG;RURALE
233;COLLEGE POLYVALENT BANSOA;4JJ2WFD100231090;Etablissement;1;1;1er Cycle;6;RAS;699988502;BANENGANG, ;1;BANENGANG;;\N
233;COLLEGE POLYVALENT DE L'EXCELLENCE DE BAMESSEU;4JJ2WFD111358120;Etablissement;1;1;1er et 2nd Cycles;6;RAS;672213838;BANSOA, 13445 YAOUNDE;1;BANSOA;13445 YAOUNDE;\N
234;INSTITUT POLYVALENT DE FONDONERA;4JK2WFD101395109;Etablissement;1;1;1er Cycle;6;RAS;674476120;FONDONERA, 73 SANTCHOU;1;FONDONERA;73 SANTCHOU;\N
234;COLLEGE SAINT FRANCOIS D'ASSISE;4JK2TEFD100919108;Etablissement;2;1;1er Cycle;2;RAS;690986309;FOMBAP, 97 SANTCHOU;1;FOMBAP;97 SANTCHOU;\N
234;COLLEGE MODERNE POLYVALENT LES LAUREATS (COPOMOLA);4JK2WFD110228107;Etablissement;1;1;1er et 2nd Cycles;6;RAS;677578183;ETAMBA, 08 SANTCHOU;1;ETAMBA;08 SANTCHOU;RURALE
235;PRESBYTERIAN SCHOOL OF SCIENCE AND TECHNOLOGY (PSSTI);3JC2TEAD100207088;Etablissement;4;2;1er Cycle;2;RAS;77677086;AGYATI BAFUT, 285 BAMENDA;1;AGYATI BAFUT;285 BAMENDA;RURALE
235; AKONGNE COMPREHENSIVE COLLEGE (ACC;3JC2TEAD101153114;Etablissement;1;2;1er Cycle;2;RAS;;NJINTEH, 2165 bafut ;1;NJINTEH;2165 bafut ;URBAINE
235;COMMUNITY TECHNICAL AND COMMERCIAL COLLEGE (COTECC);3JC2TEAD110195083;Etablissement;1;2;1er et 2nd Cycles;2;RAS;;, ;1;;;RURALE
236;BALI COMMUNITY HIGH SCHOOL;3JE2TCAD100188091;Etablissement;1;2;1er Cycle;2;RAS;;, ;1;;;\N
236;DIVINE COMPREHENSIVE SECONDARY SCHOOL-BALI;3JE2TCAD111024115;Etablissement;1;2;1er et 2nd Cycles;2;RAS;677223862;BALI, 26 BALI;1;BALI;26 BALI;\N
237;HOLY ROSARY INTEGRATED COMPREHENSIVE COLLEGE;3JH2WAD111248116;Etablissement;2;2;1er et 2nd Cycles;6;RAS;;MENDANKWE, 38 AKUM BAMENDA;1;MENDANKWE;38 AKUM BAMENDA;\N
237;COLLEGE OF COMMERCE;3JH2WAD110193076;Etablissement;1;2;1er et 2nd Cycles;6;RAS;677648840;MENDANKWE, 95 Bamenda;1;MENDANKWE;95 Bamenda;URBAINE
238;HEART OF LIFE COMPREHENSIVE COLLEGE;3JI2WAD100198089;Etablissement;1;2;1er Cycle;6;RAS;99535767;ALAMATU MANKON, 569 MANKON;1;ALAMATU MANKON;569 MANKON;\N
238;IMPERIAL COMPREHENSIVE COLLEGE NITOP;3JI2WAD100200099;Etablissement;1;2;1er Cycle;6;RAS;;NITROP III, 2182 BAMENDA;1;NITROP III;2182 BAMENDA;\N
238;RHEMA BILINGUAL COMPREHENSIVE COLLEGE;3JI2TEAD100208110;Etablissement;4;2;1er Cycle;2;RAS;;MANKON, 45 BAMENDA;1;MANKON;45 BAMENDA;\N
238;ALLO COMPREHENSIVE COLLEGE;3JI2WAD110187093;Etablissement;1;2;1er et 2nd Cycles;6;RAS;79134233;MULANG-MANKON, 455 BAMENDA;1;MULANG-MANKON;455 BAMENDA;URBAINE
238;CITY COLLEGE OF COMMERCE MANKON (CCC);3JI2WAD110192089;Etablissement;1;2;1er et 2nd Cycles;6;RAS;77787411;NITOP, 26 MANKOR BAMENDA;1;NITOP;26 MANKOR BAMENDA;\N
238;NACHO COMPREHENSIVE HIGH SCHOOL ;3JI2TCAD110205090;Etablissement;1;2;1er et 2nd Cycles;2;RAS;94048052;BAMENDA, 100 MANKON;1;BAMENDA;100 MANKON;URBAINE
239;BAPTIST COMPREHENSIVE COLLEGE ( BCHS );3JJ2WAD110189109;Etablissement;1;2;1er et 2nd Cycles;6;RAS;679689574;NKWEN, 01 BAMENDA;1;NKWEN;01 BAMENDA;\N
239;FONAB HIGH SCHOOL NKWEN;3JJ2WAD110201096;Etablissement;1;2;1er et 2nd Cycles;6;RAS;;, ;1;;;URBAINE
239;ST MICHAEL'S ACADEMY OF SCIENCE AND ARTS;3JJ2WAD111129109;Etablissement;1;2;1er et 2nd Cycles;6;RAS;;, ;1;;;\N
239;STARLIGHT COLLEGE;3JJ2WAD110186088;Etablissement;1;2;1er et 2nd Cycles;6;RAS;;, ;1;;;\N
239;CHRIST THE KING HIGH SCHOOL (CKHS) NKWEN                                                                                   ;3JJ2WFD111111111;Etablissement;1;1;1er et 2nd Cycles;6;RAS;;BAMENDA III, 441 BAMENDA;1;BAMENDA III;441 BAMENDA;RURALE
240;STANDARDSECONDARY GRAMMAR SCHOOL;3JK2WAD101246111;Etablissement;1;2;1er Cycle;6;RAS;677491881;SANTA, 36 SANTA;1;SANTA;36 SANTA;\N
240;COMMUNITY LAY PRIVATE TECHNICAL AND VOCATIONAL  (COTEVOCA);3JK2TEAD100194109;Etablissement;1;2;1er Cycle;2;RAS;677217886;AWING VILLAGE, 353 BAMENDA;1;AWING VILLAGE;353 BAMENDA;RURALE
240;SAINT LINUS TECHNICAL AND COMMERCIAL COLLEGE (SLTCC);3JK2TEFD100212112;Etablissement;1;1;1er Cycle;2;RAS;677890877;SANTA, 48 SANTA;1;SANTA;48 SANTA;\N
241;FONAB HIGH SCHOOL KEDJOMKEKU;3JL2WAD110196091;Etablissement;1;2;1er et 2nd Cycles;6;RAS;;, ;1;;;RURALE
242;BILINGUAL TECHNICAL COLLEGE CHRIST WINNERS;5LE2TEFD101128115;Etablissement;1;1;1er Cycle;2;RAS;675638232;MBANKOLO, 1839 YAOUNDE;1;MBANKOLO;1839 YAOUNDE;\N
242;CHUO BILINGUAL COMPREHENSIVE COLLEGE;5LE2WBD111268107;Etablissement;1;3;1er et 2nd Cycles;6;RAS;675501832;CARRIERE, 35129 YAOUNDE;1;CARRIERE;35129 YAOUNDE;\N
242;CETI SACRE COEUR DE MOKOLO;5LE2WFD110013065;Etablissement;2;1;1er et 2nd Cycles;6;RAS;22048348;MOKOLO MESSA, 2021 YDE;1;MOKOLO MESSA;2021 YDE;URBAINE
242;CENTRE EDUCATIF MEYON MEYEME;5LE2WFD111238098;Etablissement;1;1;1er et 2nd Cycles;6;RAS;6999566014;ETETACK, 1122 YAOUNDE;1;ETETACK;1122 YAOUNDE;\N
242;COLLEGE PRIVE LAIC INSTITUT JEAN BODY ZIBI;5LE2WFD110042101;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699842271;MBANKOLO, ;1;MBANKOLO;;\N
242;COLLEGE XAVIER EBOMO;5LE2WFD111243107;Etablissement;1;1;1er et 2nd Cycles;6;RAS;678287317;OYOM ABANG CAMP SONEL, 3545 YAOUNDE;1;OYOM ABANG CAMP SONEL;3545 YAOUNDE;RURALE
242;INSTITUT BILINGUE BLAINA;5LE2WFD111142116;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699513178;MADAGASCAR, 35434 YAOUNDE;1;MADAGASCAR;35434 YAOUNDE;\N
243;INSTITUT PRIVE LAIC POLYVALENT BILINGUE DES NATIONS;5LH2WBD100073109;Etablissement;1;3;1er Cycle;6;RAS;699997645;BIYEMASSI, 8398 YAOUNDE;1;BIYEMASSI;8398 YAOUNDE;URBAINE
243;COLLEGE PRIVE LAIC CENTRE SOCIO EDUCATIF BILINGUE DAVID LAVOISIER;5LH2WFD100032107;Etablissement;1;1;1er Cycle;6;RAS;699517030;EFOULAN, 2924 YAOUNDE;1;EFOULAN;2924 YAOUNDE;\N
243;INSTITUT PRIVE LAIC POLYVALENT RENOVATION PEDAGOGIQUE;5LH2WFD100074103;Etablissement;1;1;1er Cycle;6;RAS;22001995;NSIMEYONG 3 -MBENDA, 2873 Yde;1;NSIMEYONG 3 -MBENDA;2873 Yde;\N
243;CETI  JEANNE ALEGUE MESSI;5LH2WFD110008088;Etablissement;2;1;1er et 2nd Cycles;6;RAS;222232810;MVOLYE, 721 MVOLYE;1;MVOLYE;721 MVOLYE;URBAINE
243;COLLEGE PRIVE LAIC LA COLOMBE;5LH2WFD111185107;Etablissement;1;1;1er et 2nd Cycles;6;RAS;677141202;NSIMEYONG, 31370 YAOUNDE;1;NSIMEYONG;31370 YAOUNDE;\N
243;INSTITUT MAK MBE;5LH2WFD110993114;Etablissement;1;1;1er et 2nd Cycles;6;RAS;242719434;AHALA, 3015 YAOUNDE;1;AHALA;3015 YAOUNDE;URBAINE
243;COMPLEXE D'ENSEIGNEMENTS SECONDAIRES GENERAL ET PROFESSIONNEL BILINGUE MGR JEAN ZOA;5LH2TCFD111235118;Etablissement;2;1;1er et 2nd Cycles;2;RAS;222209877;MVOLYE, 207 YAOUNDE;1;MVOLYE;207 YAOUNDE;\N
243;COLLEGE PRIVE LAIC LES SAPINS;5LH2TCFD110046100;Etablissement;1;1;1er et 2nd Cycles;2;RAS;699923498;NSIMEYONG 2, 30688 YAOUNDE;1;NSIMEYONG 2;30688 YAOUNDE;\N
243;COLLEGE PRIVE DIDEROT;5LH2TEFD110030109;Etablissement;1;1;1er et 2nd Cycles;2;RAS;696193128;AHALLA II, 20323 YAOUNDE;1;AHALLA II;20323 YAOUNDE;\N
243;INSTITUT PRIVE LAIC PAUL MOMO;5LH2TEFD110072110;Etablissement;1;1;1er et 2nd Cycles;2;RAS;677530085;NSIMEYONG III, 7702 YAOUNDE;1;NSIMEYONG III;7702 YAOUNDE;URBAINE
244;INSTITUT POLYVALENT BILINGUE CECILE ET GABRIEL DIPITO;5LI2WBD101013109;Etablissement;1;3;1er Cycle;6;RAS;675067624;AWAE, 452 YAOUNDE;1;AWAE;452 YAOUNDE;RURALE
244;COLLEGE PRIVE LAIC DU MONT VALERIEN;5LI2WFD100036100;Etablissement;1;1;1er Cycle;6;RAS;699997645;EKOUNOU II, 8398  YAOUNDE;1;EKOUNOU II;8398  YAOUNDE;URBAINE
244;COLLEGE D'ENSEIGNEMENT TECHNIQUE COMMERCIAL ET INDUSTRIEL NFANDJA II;5LI2TEFD101233118;Etablissement;1;1;1er Cycle;2;RAS;699758552;EKIE-SUD CHEFFERIE, ;1;EKIE-SUD CHEFFERIE;;\N
244;AMASIA MAHANAIM BILINGUAL SECONDARY SCHOOL;5LI2WBD111186101;Etablissement;1;3;1er et 2nd Cycles;6;RAS;699981209;EKOUNOU, 13963 YAOUNDE;1;EKOUNOU;13963 YAOUNDE;\N
244;CENTRE EDUCATIF LE BON BERGER  (CEBER);5LI2WBD110007101;Etablissement;1;3;1er et 2nd Cycles;6;RAS;675445133;EKIE, 11802 YAOUNDE;1;EKIE;11802 YAOUNDE;URBAINE
244;COLLEGE BILINGUE INTERNATIONAL LA FIERTE;5LI2WBD111187113;Etablissement;1;3;1er et 2nd Cycles;6;RAS;677701800;NKOMO, 30459 YAOUNDE;1;NKOMO;30459 YAOUNDE;\N
244;COLLEGE BILINGUE SHAKESPEARE;5LI2WBD111392096;Etablissement;1;3;1er et 2nd Cycles;6;RAS;699950804;MINBOMAN, 8392 YAOUNDE;1;MINBOMAN;8392 YAOUNDE;\N
244;COLLEGE PI AND JU;5LI2WBD111281103;Etablissement;1;3;1er et 2nd Cycles;6;RAS;677702716;NKOMO-BITENG, 8176 YAOUNDE;1;NKOMO-BITENG;8176 YAOUNDE;\N
244;NONO BILINGUAL TECHNICAL COLLEGE;5LI2WBD111273110;Etablissement;1;3;1er et 2nd Cycles;6;RAS;677743139;MIMBOMAN, 15020 YAOUNDE;1;MIMBOMAN;15020 YAOUNDE;RURALE
244;COURS DU SOIR ADVENTISTE D'ODZA;5LI2WFE110055108;Etablissement;4;1;1er et 2nd Cycles;6;RAS;;ODZA, 401 YDE;1;ODZA;401 YDE;\N
244;COLLEGE PRIVE LAIC ATANGANA ESSOMBA;5LI2WFD111016101;Etablissement;1;1;1er et 2nd Cycles;6;RAS;242133827;MONTEE KONDENGUI, 7152 YAOUNDE;1;MONTEE KONDENGUI;7152 YAOUNDE;URBAINE
244;COLLEGE PRIVE LAIC COMPLEXE BILINGUE YONDO;5LI2WFD110923107;Etablissement;1;1;1er et 2nd Cycles;6;RAS;677986763;MVAN COMPLEXE BEAC, 14387 YAOUNDE;1;MVAN COMPLEXE BEAC;14387 YAOUNDE;RURALE
244;COLLEGE PRIVE LAIC FRANTZ FANON;5LI2WFD110039106;Etablissement;1;1;1er et 2nd Cycles;6;RAS;697407242;, ;1;;;\N
244;COLLEGE PRIVE LAIC MARIE ALBERT II  ( COMAL II);5LI2WFD110047105;Etablissement;1;1;1er et 2nd Cycles;6;RAS;696264394;OYACK NKOMO, 11562 YDE;1;OYACK NKOMO;11562 YDE;\N
244;COMPLEXE EDUCATIF JAMES BECKKER;5LI2WFD110069094;Etablissement;1;1;1er et 2nd Cycles;6;RAS;697204588;ETAM BAFIA, 14570 YAOUNDE;1;ETAM BAFIA;14570 YAOUNDE;\N
244;COMPLEXE SCOLAIRE LENYA;5LI2WFD111271117;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699897938;MEYO, 13024 YAOUNDE;1;MEYO;13024 YAOUNDE;URBAINE
244;INSTITUT  GAZOLENT;5LI2WFD110057080;Etablissement;1;1;1er et 2nd Cycles;6;RAS;22306442;EKOUNOU, 1933 YDE ;1;EKOUNOU;1933 YDE ;\N
244;INSTITUT DES TECHNIQUES,DES SCIENCES ET DES ENSEIGNEMENTS;5LI2WFD111272093;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699784835;MENDONG, 5134 YAOUNDE;1;MENDONG;5134 YAOUNDE;\N
244;INSTITUT PETOU;5LI2WFD110064110;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699008904;EKOUMDOUM, 7143 YDE;1;EKOUMDOUM;7143 YDE;\N
244;INSTITUT PRIVE LAIC DES TECHNIQUES,DES SCIENCES ET DES ENSEIGNEMENTS (ITSE);5LI2WFD111179093;Etablissement;1;1;1er et 2nd Cycles;6;RAS;222318986;MENDONG, 5134 YAOUNDE;1;MENDONG;5134 YAOUNDE;RURALE
244;INSTITUT PRIVE LAIC INTERNATIONAL AIME CESAIRE;5LI2WFD111014113;Etablissement;1;1;1er et 2nd Cycles;6;RAS;677675899;BITENG, 4576 Yaounde;1;BITENG;4576 Yaounde;URBAINE
244;INSTITUT PRIVE LAIC MBE;5LI2WFD110071093;Etablissement;1;1;1er et 2nd Cycles;6;RAS;676006596;NKOMO, 3015 YAOUNDE;1;NKOMO;3015 YAOUNDE;URBAINE
244;INSTITUT SIANTOU ;5LI2WFD110077087;Etablissement;1;1;1er et 2nd Cycles;6;RAS;699913642;NKOLNDONGO, ;1;NKOLNDONGO;;\N
244;JEUNESSE LUMIERE (COBIJEL);5LI2WFD111275105;Etablissement;1;1;1er et 2nd Cycles;6;RAS;694575144;EKIE, 7343 YAOUNDE;1;EKIE;7343 YAOUNDE;URBAINE
244;SAINT JOHN ACADEMY OF EXCELLENCE;5LI2TEAD111383122;Etablissement;1;2;1er et 2nd Cycles;2;RAS;675731633;MEYO-AHALA, ;1;MEYO-AHALA;;RURALE
244;ST JOSEPH'S FOUDATION ANGLO-SAXON TECHNICAL COLLEGE;5LI2TEAD111121112;Etablissement;1;2;1er et 2nd Cycles;2;RAS;;, ;1;;;\N
244;COLLEGE FRANCOIS KAMMOGNE;5LI2TEFD111284120;Etablissement;1;1;1er et 2nd Cycles;2;RAS;677700785;MBOG ABANG, 12741 YAOUNDE;1;MBOG ABANG;12741 YAOUNDE;RURALE
244;COLLEGE PRIVE LAIC DOLTA;5LI2TEFD110035110;Etablissement;1;1;1er et 2nd Cycles;2;RAS;699501518;ABOM, 30008 YAOUNDE;1;ABOM;30008 YAOUNDE;URBAINE
244;COLLEGE TECHNIQUE PRIVE SAINTE THERESE;5LI2TEFD111137116;Etablissement;1;1;1er et 2nd Cycles;2;RAS;682366958;EKOUMDOUM, 20364 YAOUNDE;1;EKOUMDOUM;20364 YAOUNDE;\N
245;AYUNGHA BILINGUAL COMPREHENSIVE HIGH SCHOOL;5LJ2WBD100004100;Etablissement;1;3;1er Cycle;6;RAS;677515009;NGOUSSO, ;1;NGOUSSO;;\N
245;COLLEGE POLYVALENT SAINT AUGUSTIN;5LJ2WFD100026106;Etablissement;1;1;1er Cycle;6;RAS;699558649;ELEVEUR, 15122 YAOUNDE;1;ELEVEUR;15122 YAOUNDE;\N
